OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
OHT_NODE,111001,2,Fail to initial motor command position
OHT_NODE,111002,2,Fail to determine the direction of the vehicle
OHT_NODE,111003,2,Fail to determine the original Section of the vehicle
OHT_NODE,111004,2,Fail to calculate the positon correction
OHT_NODE,111005,2,Fail to reserve the moving section
OHT_NODE,111006,2,Fail to calculate the distance of moving
OHT_NODE,111007,2,Fail to calculate the parameter of moving
OHT_NODE,111008,2,Fail to control the moving (vehicle)
OHT_NODE,111009,2,Fail to check the area sensor state
OHT_NODE,111010,2,Fail to pause the moving (motor)
OHT_NODE,111011,2,Fail to resume the moving (motor)
OHT_NODE,111012,2,Fail to correct the positon
OHT_NODE,111013,2,timeout for communication about the moving section data of the reservation
OHT_NODE,111014,2,error in moving section data of the reservation
OHT_NODE,111015,2,fail to set the parameter of section type
OHT_NODE,111016,2,Vehicle data for moving dose not exist
OHT_NODE,111017,2,error in moving section data
OHT_NODE,111018,2,Fail to control the moving motion (motor)
OHT_NODE,111019,2,There is no address for moving
OHT_NODE,111020,2,The start section do not match the section now
OHT_NODE,111021,2,Fail to calculate the positon correction
OHT_NODE,111022,2,The positon correction is too long
OHT_NODE,111023,2,Jaws does not ready to be used
OHT_NODE,111024,2,OHBC reply nothing for event report
OHT_NODE,111025,2,Fail to get the Sick barcode
OHT_NODE,111026,2,Fail to get the OHT position
OHT_NODE,111027,2,Timeout for sending [132] event
OHT_NODE,111028,2,The positon correction is too long to go to the station
OHT_NODE,111029,2,Fail to go to the station(No BCR define data found)
OHT_NODE,111030,2,Fail to go to the station(BCR between Dest and Now is not match)
OHT_NODE,111031,2,Fail to calculate the positon(No BCR define data found)
OHT_NODE,111032,2,Fail to calculate the positon(BCR between Dest and Now is not match)
OHT_NODE,111099,2,Exception in the moving process
OHT_NODE,121001,2,Area sensor parameter does not exist
OHT_NODE,121002,2,Fail to set the area sensor parameter
OHT_NODE,121003,2,Fail in the back area sensor process
OHT_NODE,121004,2,Fail to check the front area sensor state
OHT_NODE,121005,2,Fail in the front area sensor process
OHT_NODE,121006,2,Fail to check the back area sensor state
